"","pmid","citing"
"15192",19299582,27143818
"15193",19299582,27075303
"15194",19299582,26278388
"15195",19299582,26005675
"15196",19299582,25973575
"15197",19299582,25926716
"15198",19299582,25797648
"15199",19299582,25793995
"15200",19299582,25670718
"15201",19293934,29285184
"15202",19293934,29209433
"15203",19293934,28854904
"15204",19293934,28572862
"15205",19293934,28353639
"15206",19293934,28143553
"15207",19293934,28101231
"15208",19293934,27806689
"15209",19293934,27663357
"15210",19293934,27308324
"15211",19293934,26823082
"15212",19293934,26065684
"15213",19293934,26017139
"15214",19293934,25619363
"15215",19293934,25612142
"15216",19293934,25387667
"15217",19293934,24737381
"15218",19293934,24169583
"15219",19293934,23736812
"15220",19293934,23419152
"15221",19289598,29211049
"15222",19289598,27158268
"15223",19289598,23984183
"15224",19289598,23359205
"15225",19289598,20615209
"15226",19289598,20462454
"15227",19289598,20226075
"15228",19280695,29386578
"15229",19280695,28947760
"15230",19280695,28683762
"15231",19280695,28646211
"15232",19280695,28231766
"15233",19280695,27777367
"15234",19280695,27522922
"15235",19280695,27307138
"15236",19280695,26919431
"15237",19280695,26264548
"15238",19280695,26227816
"15239",19280695,26044338
"15240",19280695,25515331
"15241",19280695,25237056
"15242",19280695,24088337
"15243",19280695,24074203
"15244",19280695,23901934
"15245",19280695,23886610
"15246",19280695,23821615
"15247",19280695,23771679
"15248",19280650,29357978
"15249",19280650,28549443
"15250",19280650,27240813
"15251",19280650,25333070
"15252",19280650,23430906
"15253",19280650,23374342
"15254",19280650,22208456
"15255",19280650,19142208
"15256",19270791,29492287
"15257",19270791,29298690
"15258",19270791,28751527
"15259",19270791,28651580
"15260",19270791,28579250
"15261",19270791,28424066
"15262",19270791,28351767
"15263",19270791,28125025
"15264",19270791,28055307
"15265",19270791,27903268
"15266",19270791,27777592
"15267",19270791,27294112
"15268",19270791,27293973
"15269",19270791,27219535
"15270",19270791,27213020
"15271",19270791,27058926
"15272",19270791,27019040
"15273",19270791,26900485
"15274",19270791,26837743
"15275",19270791,26732377
"15276",19254613,28443029
"15277",19254613,22952201
"15278",19237633,29666387
"15279",19237633,29434452
"15280",19237633,28928860
"15281",19237633,28881576
"15282",19237633,28545226
"15283",19237633,28536445
"15284",19237633,28185757
"15285",19237633,28178681
"15286",19237633,28087713
"15287",19237633,28078112
"15288",19237633,27737711
"15289",19237633,27605871
"15290",19237633,27570430
"15291",19237633,27436848
"15292",19237633,27388016
"15293",19237633,27276710
"15294",19237633,27219019
"15295",19237633,27119232
"15296",19237633,27074743
"15297",19237633,26855534
"15298",19224649,23984183
"15299",19224649,22408437
"15300",19224649,20426875
"15301",19212682,29086902
"15302",19212682,29048336
"15303",19212682,28788071
"15304",19212682,23071702
"15305",19212682,22846076
"15306",19209240,29460123
"15307",19209240,28602844
"15308",19209240,27586304
"15309",19209240,27517048
"15310",19209240,26975654
"15311",19209240,26912865
"15312",19209240,26904537
"15313",19209240,26184322
"15314",19209240,26075215
"15315",19209240,25877393
"15316",19209240,25705168
"15317",19209240,25023694
"15318",19209240,24889193
"15319",19209240,24868102
"15320",19209240,24747717
"15321",19209240,24637839
"15322",19209240,24345856
"15323",19209240,24280233
"15324",19209240,24099302
"15325",19209240,24074203
"15326",19203383,29519850
"15327",19203383,24398377
"15328",19203383,22908939
"15329",19203383,21551350
"15330",19198539,22907758
"15331",19194470,29254139
"15332",19194470,29039788
"15333",19194470,28981462
"15334",19194470,28881658
"15335",19194470,28758855
"15336",19194470,28716037
"15337",19194470,28565861
"15338",19194470,28498449
"15339",19194470,28210112
"15340",19194470,28147266
"15341",19194470,28060870
"15342",19194470,27898068
"15343",19194470,27261509
"15344",19194470,27197203
"15345",19194470,27036028
"15346",19194470,27013893
"15347",19194470,26814702
"15348",19194470,26686245
"15349",19194470,26577244
"15350",19194470,26442612
"15351",19188259,28883657
"15352",19188259,28429755
"15353",19188259,27525044
"15354",19188259,27249646
"15355",19188259,26738439
"15356",19188259,26541172
"15357",19188259,25836330
"15358",19188259,25818029
"15359",19188259,25206352
"15360",19188259,24344916
"15361",19188259,24101588
"15362",19188259,24025329
"15363",19188259,23882083
"15364",19188259,23865062
"15365",19188259,23550130
"15366",19188259,23431045
"15367",19188259,23133680
"15368",19188259,22479686
"15369",19188259,22446380
"15370",19188259,22202032
"15371",19188151,28943905
"15372",19188151,28593503
"15373",19188151,27302130
"15374",19188151,24976726
"15375",19188151,24971511
"15376",19188151,24765201
"15377",19188151,24626200
"15378",19188151,24523870
"15379",19188151,24294382
"15380",19188151,23510117
"15381",19188151,22925902
"15382",19188151,22704344
"15383",19188151,22690089
"15384",19188151,22666524
"15385",19188151,22629410
"15386",19188151,22581841
"15387",19188151,22402438
"15388",19188151,22306342
"15389",19188151,22293089
"15390",19188151,21994404
"15391",19186181,29721374
"15392",19186181,29706964
"15393",19186181,29295932
"15394",19186181,29200867
"15395",19186181,28623901
"15396",19186181,28588319
"15397",19186181,28526879
"15398",19186181,28504924
"15399",19186181,27687006
"15400",19186181,27579030
"15401",19186181,27499265
"15402",19186181,27428427
"15403",19186181,26967051
"15404",19186181,26722456
"15405",19186181,26130665
"15406",19186181,26046374
"15407",19186181,25866814
"15408",19186181,25220908
"15409",19186181,25155760
"15410",19186181,25110413
"15411",19181738,28062570
"15412",19181738,26113482
"15413",19181738,26081108
"15414",19181738,25374065
"15415",19181738,25133800
"15416",19181738,24595313
"15417",19181738,24065096
"15418",19181738,23825755
"15419",19181738,20494973
"15420",19181738,20228264
"15421",19180186,29458329
"15422",19180186,29332159
"15423",19180186,29141972
"15424",19180186,29088766
"15425",19180186,28784162
"15426",19180186,28406740
"15427",19180186,28359286
"15428",19180186,28166262
"15429",19180186,28111641
"15430",19180186,27858158
"15431",19180186,27841270
"15432",19180186,27736298
"15433",19180186,27581771
"15434",19180186,27402954
"15435",19180186,27377247
"15436",19180186,27110907
"15437",19180186,26579154
"15438",19180186,26388944
"15439",19180186,25738810
"15440",19180186,24850885
"15441",19153790,25569254
"15442",19153790,24600346
"15443",19153790,23718880
"15444",19153790,19753143
"15445",19150625,29515201
"15446",19150625,29492295
"15447",19150625,29483913
"15448",19150625,29460123
"15449",19150625,29410709
"15450",19150625,29337900
"15451",19150625,29239313
"15452",19150625,29159506
"15453",19150625,29067245
"15454",19150625,28968983
"15455",19150625,28855503
"15456",19150625,28854904
"15457",19150625,28824413
"15458",19150625,28750017
"15459",19150625,28588439
"15460",19150625,28579250
"15461",19150625,28484492
"15462",19150625,28448962
"15463",19150625,28421666
"15464",19150625,28387568
"15465",19139409,29610583
"15466",19139409,29565245
"15467",19139409,29505568
"15468",19139409,29239145
"15469",19139409,29201157
"15470",19139409,29151899
"15471",19139409,28828268
"15472",19139409,28175298
"15473",19139409,27965292
"15474",19139409,27914481
"15475",19139409,27702814
"15476",19139409,27658966
"15477",19139409,27532255
"15478",19139409,27158268
"15479",19139409,27066302
"15480",19139409,26942045
"15481",19139409,26895063
"15482",19139409,26895052
"15483",19139409,26673717
"15484",19139409,26556056
"15485",19138966,27143627
"15486",19138966,26823082
"15487",19138966,26188466
"15488",19138966,24963050
"15489",19138966,24676085
"15490",19138966,24268915
"15491",19138966,23873296
"15492",19138966,23559004
"15493",19138966,23287564
"15494",19138966,23204224
"15495",19138966,22829811
"15496",19138966,22415137
"15497",19138966,21566456
"15498",19138966,20889571
"15499",19138966,20846732
"15500",19138966,20841482
"15501",19138966,20808780
"15502",19138966,20442312
"15503",19138966,19952362
"15504",19138966,19934341
"15505",19136926,28149330
"15506",19136926,27600245
"15507",19136926,27243754
"15508",19136926,26005633
"15509",19136926,24708807
"15510",19136926,24251072
"15511",19136926,24023736
"15512",19136926,23875825
"15513",19136926,23510117
"15514",19136926,23064113
"15515",19136926,22704344
"15516",19136926,22666524
"15517",19136926,22306342
"15518",19136926,21060828
"15519",19136926,20736025
"15520",19136926,20495664
"15521",19136372,29703190
"15522",19136372,29529061
"15523",19136372,29372669
"15524",19136372,29367575
"15525",19136372,29298690
"15526",19136372,29276797
"15527",19136372,29197760
"15528",19136372,29120534
"15529",19136372,29099614
"15530",19136372,29046734
"15531",19136372,29020142
"15532",19136372,28988023
"15533",19136372,28878685
"15534",19136372,28751527
"15535",19136372,28748002
"15536",19136372,28713383
"15537",19136372,28673400
"15538",19136372,28579250
"15539",19136372,28543436
"15540",19136372,28520847
"15541",19132995,29304063
"15542",19132995,26986483
"15543",19132995,23803657
"15544",19132995,23506331
"15545",19132072,28505182
"15546",19132072,25766741
"15547",19132072,22919272
"15548",19132072,22303334
"15549",19132072,21754987
"15550",19132072,21443764
"15551",19132072,21127704
"15552",19132072,20424639
"15553",19119454,21092121
"15554",19119454,21092120
"15555",19119454,20191040
"15556",19119454,19794993
"15557",19118606,28450881
"15558",19118606,28025319
"15559",19118606,25761766
"15560",19118606,25172916
"15561",19118606,24704977
"15562",19118606,24344916
"15563",19118606,24317340
"15564",19118606,24068652
"15565",19118606,23984183
"15566",19118606,23878157
"15567",19118606,23575160
"15568",19118606,23203982
"15569",19118606,23145912
"15570",19118606,22016857
"15571",19118606,21677863
"15572",19118606,21127169
"15573",19118606,21036865
"15574",19118606,19883502
"15575",19112500,29332159
"15576",19112500,29109221
"15577",19112500,28542163
"15578",19112500,28515739
"15579",19112500,27635049
"15580",19112500,27158268
"15581",19112500,26319576
"15582",19112500,26085809
"15583",19112500,25938714
"15584",19112500,25285314
"15585",19112500,24959585
"15586",19112500,24863701
"15587",19112500,24493020
"15588",19112500,24262036
"15589",19112500,23755193
"15590",19112500,23639048
"15591",19112500,22754751
"15592",19112500,22399572
"15593",19112500,22204421
"15594",19112500,22108627
"15595",19107235,28623901
"15596",19107235,25229241
"15597",19107235,25128403
"15598",19107235,24935274
"15599",19107235,24343843
"15600",19107235,24100939
"15601",19107235,24048785
"15602",19107235,23307060
"15603",19107235,22935517
"15604",19107235,22704265
"15605",19107235,22241964
"15606",19107235,21625944
"15607",19107235,21310826
"15608",19107235,21170260
"15609",19107235,21036793
"15610",19107235,20520564
"15611",19107235,20507599
"15612",19107235,20336718
"15613",19107235,20167111
"15614",19107235,20019833
"15615",19077187,29762547
"15616",19077187,28497014
"15617",19077187,26613339
"15618",19077187,26248204
"15619",19077187,25771806
"15620",19077187,25505504
"15621",19077187,24438588
"15622",19077187,24098652
"15623",19077187,23889909
"15624",19077187,23815468
"15625",19077187,23347563
"15626",19077187,23258700
"15627",19077187,22839995
"15628",19077187,21810102
"15629",19077187,21612594
"15630",19077187,21609951
"15631",19077187,21288488
"15632",19077187,20559563
"15633",19077187,20529240
"15634",19077187,20497534
"15635",19057709,29686887
"15636",19057709,29564022
"15637",19057709,29492307
"15638",19057709,29492303
"15639",19057709,29459480
"15640",19057709,29182972
"15641",19057709,29051472
"15642",19057709,28934093
"15643",19057709,28854904
"15644",19057709,28781890
"15645",19057709,28652852
"15646",19057709,28567415
"15647",19057709,28484492
"15648",19057709,28149330
"15649",19057709,28055307
"15650",19057709,27996157
"15651",19057709,27974215
"15652",19057709,27974137
"15653",19057709,27839851
"15654",19057709,27663243
"15655",19048291,27898031
"15656",19048291,26716650
"15657",19048291,23999928
"15658",19048291,23358881
"15659",19048291,23299921
"15660",19048291,22704344
"15661",19048291,22509334
"15662",19048291,22359288
"15663",19048291,21615918
"15664",19048291,21060828
"15665",19048291,20682973
"15666",19047175,27708715
"15667",19047175,25137060
"15668",19047175,24135088
"15669",19047175,24133383
"15670",19047175,24006408
"15671",19047175,21285958
"15672",19047175,20551953
"15673",19047175,20200603
"15674",19047175,19165400
"15675",19038045,22102585
"15676",19038045,20459652
"15677",19038045,19706180
"15678",19036926,29746598
"15679",19036926,29367313
"15680",19036926,29332159
"15681",19036926,29109221
"15682",19036926,28900618
"15683",19036926,28445427
"15684",19036926,28411218
"15685",19036926,28138342
"15686",19036926,28123791
"15687",19036926,27843499
"15688",19036926,27635049
"15689",19036926,27588042
"15690",19036926,27099633
"15691",19036926,26854351
"15692",19036926,25995269
"15693",19036926,25908615
